datetime,symbol,name,open,high,low,close,volume
2026-09-07 10:45:00,005930,삼성전자,265000,265500,265000,265250,8368
2026-09-07 10:46:00,005930,삼성전자,265250,265500,265250,265250,6340
2026-09-07 10:47:00,005930,삼성전자,265250,265500,265250,265500,6006
2026-09-07 10:48:00,005930,삼성전자,265250,265500,265250,265500,7293
2026-09-07 10:49:00,005930,삼성전자,265250,265500,265250,265250,11608
2026-09-07 10:50:00,005930,삼성전자,265250,265500,265250,265500,23617
2026-09-07 10:51:00,005930,삼성전자,265250,265500,265000,265500,37785
2026-09-07 10:52:00,005930,삼성전자,265500,266000,265250,265500,86560
2026-09-07 10:53:00,005930,삼성전자,265500,265750,265500,265500,16084
2026-09-07 10:54:00,005930,삼성전자,265750,265750,265000,265500,61341
2026-09-07 10:55:00,005930,삼성전자,265000,265500,265000,265250,4391
2026-09-07 10:56:00,005930,삼성전자,265250,265500,265250,265250,13291
2026-09-07 10:57:00,005930,삼성전자,265500,266000,265000,265000,63438
2026-09-07 10:58:00,005930,삼성전자,265500,266000,265000,265250,22640
2026-09-07 10:59:00,005930,삼성전자,265500,266000,265000,265500,43714
2026-09-07 11:00:00,005930,삼성전자,266000,266000,265000,265500,24916
2026-09-07 11:01:00,005930,삼성전자,265000,266000,265000,265500,17584
2026-09-07 11:02:00,005930,삼성전자,265500,266000,265000,265500,32301
2026-09-07 11:03:00,005930,삼성전자,265500,266000,265250,265500,19195
2026-09-07 11:04:00,005930,삼성전자,265500,266000,265000,265250,21961
2026-09-07 11:05:00,005930,삼성전자,265500,265500,265000,265500,3801
2026-09-07 11:06:00,005930,삼성전자,265500,265500,265000,265250,8245
2026-09-07 11:07:00,005930,삼성전자,265500,265500,265250,265250,31690
2026-09-07 11:08:00,005930,삼성전자,265500,265500,265250,265500,11978
2026-09-07 11:09:00,005930,삼성전자,265250,266000,265250,265500,42829
2026-09-07 11:10:00,005930,삼성전자,265500,265750,265000,265500,93503
2026-09-07 11:11:00,005930,삼성전자,265500,265500,265000,265250,8234
2026-09-07 11:12:00,005930,삼성전자,265250,265500,265000,265500,8439
2026-09-07 11:13:00,005930,삼성전자,265500,265500,265250,265250,8499
2026-09-07 11:14:00,005930,삼성전자,265500,265500,265000,265500,6193
2026-09-07 11:15:00,005930,삼성전자,265500,266000,265250,265500,64498
2026-09-07 11:16:00,005930,삼성전자,265500,266000,265500,265750,8700
2026-09-07 11:17:00,005930,삼성전자,265750,266000,265750,266000,6631
2026-09-07 11:18:00,005930,삼성전자,265750,266000,265500,265500,11171
2026-09-07 11:19:00,005930,삼성전자,265500,265750,265500,265500,14361
2026-09-07 11:20:00,005930,삼성전자,265750,265750,265500,265750,15408
2026-09-07 11:21:00,005930,삼성전자,265500,266000,265500,265750,15608
2026-09-07 11:22:00,005930,삼성전자,265750,265750,265500,265750,10779
2026-09-07 11:23:00,005930,삼성전자,265500,266000,265000,265500,117091
2026-09-07 11:24:00,005930,삼성전자,265500,266000,265500,265500,14338
2026-09-07 11:25:00,005930,삼성전자,265500,266000,265000,265500,54793
2026-09-07 11:26:00,005930,삼성전자,265500,266000,265500,265500,13572
2026-09-07 11:27:00,005930,삼성전자,266000,266000,265500,266000,6616
2026-09-07 11:28:00,005930,삼성전자,265750,266000,265750,266000,3581
2026-09-07 11:29:00,005930,삼성전자,266000,266000,265750,265750,12023
2026-09-07 11:30:00,005930,삼성전자,265750,266000,265750,265750,13177
2026-09-07 11:31:00,005930,삼성전자,265750,266000,265750,265750,11577
2026-09-07 11:32:00,005930,삼성전자,265750,266000,265750,265750,13051
2026-09-07 11:33:00,005930,삼성전자,266000,266000,265750,265750,7290
2026-09-07 11:34:00,005930,삼성전자,266000,266000,265750,265750,12571
2026-09-07 11:35:00,005930,삼성전자,265750,266000,265750,265750,10238
2026-09-07 11:36:00,005930,삼성전자,266000,266000,265750,265750,13841
2026-09-07 11:37:00,005930,삼성전자,265750,266000,265750,265750,17402
2026-09-07 11:38:00,005930,삼성전자,266000,266000,265500,265500,13015
2026-09-07 11:39:00,005930,삼성전자,266000,266000,265500,265750,16005
2026-09-07 11:40:00,005930,삼성전자,265750,266000,265500,266000,10728
2026-09-07 11:41:00,005930,삼성전자,265750,266000,265750,265750,59922
2026-09-07 11:42:00,005930,삼성전자,266000,266000,265500,266000,25993
2026-09-07 11:43:00,005930,삼성전자,265750,266000,265750,266000,12626
2026-09-07 11:44:00,005930,삼성전자,265750,266000,265750,265750,13084
2026-09-07 11:45:00,005930,삼성전자,266000,266000,265750,266000,13894
2026-09-07 11:46:00,005930,삼성전자,266000,266000,265750,266000,16125
2026-09-07 11:47:00,005930,삼성전자,266000,266000,265500,266000,14767
2026-09-07 11:48:00,005930,삼성전자,265500,266000,265500,265500,14988
2026-09-07 11:49:00,005930,삼성전자,266000,266500,265500,266250,95792
2026-09-07 11:50:00,005930,삼성전자,266250,266250,266000,266250,23279
2026-09-07 11:51:00,005930,삼성전자,266250,266500,266000,266500,14632
2026-09-07 11:52:00,005930,삼성전자,266500,266500,266000,266000,14475
2026-09-07 11:53:00,005930,삼성전자,266000,266500,266000,266000,36361
2026-09-07 11:54:00,005930,삼성전자,266000,266250,266000,266000,15372
2026-09-07 11:55:00,005930,삼성전자,266000,266250,266000,266000,18261
2026-09-07 11:56:00,005930,삼성전자,266000,266250,265500,265500,74939
2026-09-07 11:57:00,005930,삼성전자,266000,266000,265500,265500,5892
2026-09-07 11:58:00,005930,삼성전자,265500,266000,265500,266000,28769
2026-09-07 11:59:00,005930,삼성전자,265500,266500,265500,266000,65765
2026-09-07 12:00:00,005930,삼성전자,266250,266500,265500,266000,14924
2026-09-07 12:01:00,005930,삼성전자,266000,266000,265750,266000,8460
2026-09-07 12:02:00,005930,삼성전자,266000,266000,265500,266000,38791
2026-09-07 12:03:00,005930,삼성전자,265500,266000,265500,265750,7805
2026-09-07 12:04:00,005930,삼성전자,265750,266000,265500,265500,8246
2026-09-07 12:05:00,005930,삼성전자,265500,266000,265500,266000,11703
2026-09-07 12:06:00,005930,삼성전자,265750,266000,265500,266000,5851
2026-09-07 12:07:00,005930,삼성전자,265500,266000,265500,266000,8789
2026-09-07 12:08:00,005930,삼성전자,266000,266000,265500,266000,7455
2026-09-07 12:09:00,005930,삼성전자,265750,266000,265750,266000,5610
2026-09-07 12:10:00,005930,삼성전자,265750,266000,265750,265750,23379
2026-09-07 12:11:00,005930,삼성전자,265750,266000,265750,266000,20980
2026-09-07 12:12:00,005930,삼성전자,265750,266000,265750,266000,8554
2026-09-07 12:13:00,005930,삼성전자,265750,266000,265750,265750,16302
2026-09-07 12:14:00,005930,삼성전자,266000,266000,265500,266000,34481
2026-09-07 12:15:00,005930,삼성전자,266000,266500,265750,266250,54356
2026-09-07 12:16:00,005930,삼성전자,266250,266500,266000,266000,11835
2026-09-07 12:17:00,005930,삼성전자,266000,266250,265500,265750,40738
2026-09-07 12:18:00,005930,삼성전자,266000,266000,265750,265750,58289
2026-09-07 12:19:00,005930,삼성전자,265750,266500,265750,266250,20365
2026-09-07 12:20:00,005930,삼성전자,266250,266500,266250,266250,8918
2026-09-07 12:21:00,005930,삼성전자,266250,266500,266250,266250,4820
2026-09-07 12:22:00,005930,삼성전자,266500,267000,266250,266750,142784
2026-09-07 12:23:00,005930,삼성전자,266750,267000,266500,266750,24876
2026-09-07 12:24:00,005930,삼성전자,266750,267000,266500,266750,9153
2026-09-07 12:25:00,005930,삼성전자,266750,267000,266750,266750,10316
2026-09-07 12:26:00,005930,삼성전자,266750,267000,266500,266750,14331
2026-09-07 12:27:00,005930,삼성전자,266750,267000,266750,267000,9163
2026-09-07 12:28:00,005930,삼성전자,266750,267000,266750,266750,13436
2026-09-07 12:29:00,005930,삼성전자,266750,267000,266750,266750,40029
2026-09-07 12:30:00,005930,삼성전자,267000,267000,266750,266750,43460
2026-09-07 12:31:00,005930,삼성전자,267000,267000,266750,267000,16513
2026-09-07 12:32:00,005930,삼성전자,266750,267000,266750,266750,11025
2026-09-07 12:33:00,005930,삼성전자,266750,267000,266750,267000,24938
2026-09-07 12:34:00,005930,삼성전자,267000,267000,266750,266750,18274
2026-09-07 12:35:00,005930,삼성전자,266750,267000,266750,266750,12637
2026-09-07 12:36:00,005930,삼성전자,266750,267000,266500,266750,27624
2026-09-07 12:37:00,005930,삼성전자,267000,267000,266500,266500,15638
2026-09-07 12:38:00,005930,삼성전자,266500,266750,266500,266500,27330
2026-09-07 12:39:00,005930,삼성전자,266750,267000,266500,266500,21109
2026-09-07 12:40:00,005930,삼성전자,266500,267000,266500,267000,33044
2026-09-07 12:41:00,005930,삼성전자,266500,267000,266500,266500,14365
2026-09-07 12:42:00,005930,삼성전자,266500,266750,266500,266500,24267
2026-09-07 12:43:00,005930,삼성전자,266500,266750,266500,266500,29814
2026-09-07 12:44:00,005930,삼성전자,266500,266750,266500,266500,31022
2026-09-07 12:45:00,005930,삼성전자,266500,267000,266500,266750,29056
2026-09-07 12:46:00,005930,삼성전자,266750,267000,266500,266500,13636
2026-09-07 12:47:00,005930,삼성전자,267000,267000,266500,266500,3431
2026-09-07 12:48:00,005930,삼성전자,266500,267000,266500,267000,16731
2026-09-07 12:49:00,005930,삼성전자,266500,267000,266500,266500,8790
2026-09-07 12:50:00,005930,삼성전자,266500,267000,266500,267000,6957
2026-09-07 12:51:00,005930,삼성전자,266500,267000,266500,266750,20453
2026-09-07 12:52:00,005930,삼성전자,267000,267000,266750,266750,28441
2026-09-07 12:53:00,005930,삼성전자,267000,267000,266750,266750,57345
2026-09-07 12:54:00,005930,삼성전자,266750,267000,266750,266750,50472
2026-09-07 12:55:00,005930,삼성전자,267000,267000,266750,266750,45708
2026-09-07 12:56:00,005930,삼성전자,267000,267000,266750,266750,20091
2026-09-07 12:57:00,005930,삼성전자,266750,267000,266750,266750,20895
2026-09-07 12:58:00,005930,삼성전자,266750,267000,266750,266750,8944
2026-09-07 12:59:00,005930,삼성전자,267000,267500,266750,267000,134688
2026-09-07 13:00:00,005930,삼성전자,267000,267250,267000,267250,22702
2026-09-07 13:01:00,005930,삼성전자,267000,267250,267000,267000,21611
2026-09-07 13:02:00,005930,삼성전자,267250,267250,267000,267000,22685
2026-09-07 13:03:00,005930,삼성전자,267000,267500,267000,267250,15876
2026-09-07 13:04:00,005930,삼성전자,267250,267500,267250,267250,14517
2026-09-07 13:05:00,005930,삼성전자,267250,267500,267000,267500,9157
2026-09-07 13:06:00,005930,삼성전자,267500,267500,267000,267500,22850
2026-09-07 13:07:00,005930,삼성전자,267250,267500,267000,267250,9816
2026-09-07 13:08:00,005930,삼성전자,267250,267500,267250,267250,13997
2026-09-07 13:09:00,005930,삼성전자,267250,267500,267250,267250,6470
2026-09-07 13:10:00,005930,삼성전자,267500,268000,267250,267500,214591
2026-09-07 13:11:00,005930,삼성전자,267500,267750,267500,267500,37251
2026-09-07 13:12:00,005930,삼성전자,267500,268000,267500,267500,104565
2026-09-07 13:13:00,005930,삼성전자,267750,268000,267500,267500,26176
2026-09-07 13:14:00,005930,삼성전자,267750,267750,267500,267500,20295
2026-09-07 13:15:00,005930,삼성전자,267500,268000,267500,267750,22748
2026-09-07 13:16:00,005930,삼성전자,267750,268500,267500,268000,444114
2026-09-07 13:17:00,005930,삼성전자,268000,268500,268000,268000,33058
2026-09-07 13:18:00,005930,삼성전자,268000,268500,267500,268250,87789
2026-09-07 13:19:00,005930,삼성전자,268250,268500,268000,268000,35863
2026-09-07 13:20:00,005930,삼성전자,268250,268500,268000,268000,49206
2026-09-07 13:21:00,005930,삼성전자,268250,268500,267500,268000,101892
2026-09-07 13:22:00,005930,삼성전자,267750,268500,267500,268000,14358
2026-09-07 13:23:00,005930,삼성전자,268000,268000,267750,267750,28439
2026-09-07 13:24:00,005930,삼성전자,268000,268000,267750,268000,9879
2026-09-07 13:25:00,005930,삼성전자,268000,268000,267750,267750,11940
2026-09-07 13:26:00,005930,삼성전자,267750,268000,267750,267750,34903
2026-09-07 13:27:00,005930,삼성전자,268000,268250,267750,268250,97093
2026-09-07 13:28:00,005930,삼성전자,268000,268500,268000,268500,13065
2026-09-07 13:29:00,005930,삼성전자,268500,268500,268250,268500,37511
2026-09-07 13:30:00,005930,삼성전자,268500,269000,268250,268500,276925
2026-09-07 13:31:00,005930,삼성전자,268500,268750,268500,268500,26881
2026-09-07 13:32:00,005930,삼성전자,268500,269000,268250,268500,87680
2026-09-07 13:33:00,005930,삼성전자,268500,269000,268000,268500,41152
2026-09-07 13:34:00,005930,삼성전자,268500,268500,268250,268250,10094
2026-09-07 13:35:00,005930,삼성전자,268500,268500,268000,268000,21002
2026-09-07 13:36:00,005930,삼성전자,268000,268500,268000,268000,11733
2026-09-07 13:37:00,005930,삼성전자,268250,268500,268000,268000,41004
2026-09-07 13:38:00,005930,삼성전자,268000,268250,268000,268000,65858
2026-09-07 13:39:00,005930,삼성전자,268000,268250,268000,268000,33063
2026-09-07 13:40:00,005930,삼성전자,268000,268250,268000,268000,20085
2026-09-07 13:41:00,005930,삼성전자,268000,268500,268000,268000,17720
2026-09-07 13:42:00,005930,삼성전자,268000,268250,267500,267750,120218
2026-09-07 13:43:00,005930,삼성전자,268000,268000,267500,267750,15796
2026-09-07 13:44:00,005930,삼성전자,267750,268000,267750,267750,14416
2026-09-07 13:45:00,005930,삼성전자,267750,268000,267750,267750,25255
2026-09-07 13:46:00,005930,삼성전자,268000,268000,267500,267750,26614
2026-09-07 13:47:00,005930,삼성전자,268000,268000,267750,267750,11244
2026-09-07 13:48:00,005930,삼성전자,268000,268000,267750,267750,32582
2026-09-07 13:49:00,005930,삼성전자,268000,268500,267750,268250,70479
2026-09-07 13:50:00,005930,삼성전자,268250,268500,268250,268250,15815
2026-09-07 13:51:00,005930,삼성전자,268250,268500,268250,268250,58418
2026-09-07 13:52:00,005930,삼성전자,268250,268500,268250,268250,11718
2026-09-07 13:53:00,005930,삼성전자,268250,269000,268250,268500,107787
2026-09-07 13:54:00,005930,삼성전자,268500,269000,268000,268750,109905
2026-09-07 13:55:00,005930,삼성전자,269000,269000,268500,268500,74864
2026-09-07 13:56:00,005930,삼성전자,268500,269000,268000,268500,69423
2026-09-07 13:57:00,005930,삼성전자,268500,269000,268000,268500,40053
2026-09-07 13:58:00,005930,삼성전자,268500,269000,268000,268500,35112
2026-09-07 13:59:00,005930,삼성전자,268500,269000,268500,268500,23647
2026-09-07 14:00:00,005930,삼성전자,268500,268750,268500,268500,24972
2026-09-07 14:01:00,005930,삼성전자,268500,269000,268500,268500,33072
2026-09-07 14:02:00,005930,삼성전자,268500,269000,268000,268250,88722
2026-09-07 14:03:00,005930,삼성전자,268000,268500,268000,268250,30200
2026-09-07 14:04:00,005930,삼성전자,268250,269000,268000,268250,72786
2026-09-07 14:05:00,005930,삼성전자,268500,268500,268000,268500,24576
2026-09-07 14:06:00,005930,삼성전자,268500,268500,268000,268500,11375
2026-09-07 14:07:00,005930,삼성전자,268250,268500,268000,268250,14864
2026-09-07 14:08:00,005930,삼성전자,268250,268250,268000,268000,46209
2026-09-07 14:09:00,005930,삼성전자,268000,268250,268000,268000,74387
2026-09-07 14:10:00,005930,삼성전자,268000,268500,267750,267750,196775
2026-09-07 14:11:00,005930,삼성전자,267750,268000,267750,267750,38539
2026-09-07 14:12:00,005930,삼성전자,268000,268000,267500,267500,37277
2026-09-07 14:13:00,005930,삼성전자,267750,268000,267750,267750,18531
2026-09-07 14:14:00,005930,삼성전자,267750,268000,267750,267750,16833
2026-09-07 14:15:00,005930,삼성전자,267750,268000,267500,267750,18512
2026-09-07 14:16:00,005930,삼성전자,267750,268000,267500,267750,46146
2026-09-07 14:17:00,005930,삼성전자,268000,268500,267750,268500,101789
2026-09-07 14:18:00,005930,삼성전자,268000,268500,268000,268250,32656
2026-09-07 14:19:00,005930,삼성전자,268250,268500,268250,268250,11025
2026-09-07 14:20:00,005930,삼성전자,268250,268500,268250,268500,22029
2026-09-07 14:21:00,005930,삼성전자,268500,268500,268250,268250,18118
2026-09-07 14:22:00,005930,삼성전자,268500,268500,268250,268500,17513
2026-09-07 14:23:00,005930,삼성전자,268500,268500,268250,268500,20104
2026-09-07 14:24:00,005930,삼성전자,268250,269000,268250,268750,175115
2026-09-07 14:25:00,005930,삼성전자,268750,269000,268500,268500,36118
2026-09-07 14:26:00,005930,삼성전자,268750,268750,268500,268500,30825
2026-09-07 14:27:00,005930,삼성전자,268750,268750,268500,268500,34689
2026-09-07 14:28:00,005930,삼성전자,268500,269000,268500,268500,23690
2026-09-07 14:29:00,005930,삼성전자,268500,269500,268500,269000,409316
2026-09-07 14:30:00,005930,삼성전자,269250,269500,269000,269000,65590
2026-09-07 14:31:00,005930,삼성전자,269250,269250,269000,269000,26499
2026-09-07 14:32:00,005930,삼성전자,269000,269250,269000,269000,35111
2026-09-07 14:33:00,005930,삼성전자,269000,269250,269000,269000,24930
2026-09-07 14:34:00,005930,삼성전자,269000,269250,268500,269000,169231
2026-09-07 14:35:00,005930,삼성전자,269250,269500,268500,269000,66072
2026-09-07 14:36:00,005930,삼성전자,269000,269250,269000,269250,29351
2026-09-07 14:37:00,005930,삼성전자,269000,269500,268500,269000,127514
2026-09-07 14:38:00,005930,삼성전자,269000,269500,268500,268750,22295
2026-09-07 14:39:00,005930,삼성전자,269000,269000,268500,268500,11648
2026-09-07 14:40:00,005930,삼성전자,269000,269000,268500,268500,19412
2026-09-07 14:41:00,005930,삼성전자,268500,269000,268500,268750,33058
2026-09-07 14:42:00,005930,삼성전자,268750,269000,268750,268750,17869
2026-09-07 14:43:00,005930,삼성전자,268750,269000,268500,268750,10888
2026-09-07 14:44:00,005930,삼성전자,269000,269500,268750,269000,219831
2026-09-07 14:45:00,005930,삼성전자,269000,269250,269000,269000,39368
2026-09-07 14:46:00,005930,삼성전자,269000,269500,268500,269000,67359
2026-09-07 14:47:00,005930,삼성전자,269000,269000,268750,269000,8763
2026-09-07 14:48:00,005930,삼성전자,269000,269000,268750,269000,16989
2026-09-07 14:49:00,005930,삼성전자,269000,269000,268500,269000,9904
2026-09-07 14:50:00,005930,삼성전자,268500,269000,268500,268500,43654
2026-09-07 14:51:00,005930,삼성전자,268500,268750,268500,268500,32198
2026-09-07 14:52:00,005930,삼성전자,268500,268750,268500,268500,10964
2026-09-07 14:53:00,005930,삼성전자,268500,268750,268500,268750,24513
2026-09-07 14:54:00,005930,삼성전자,268750,269000,268500,268500,51494
2026-09-07 14:55:00,005930,삼성전자,268750,269000,268000,268500,122412
2026-09-07 14:56:00,005930,삼성전자,268500,269000,268000,268500,36134
2026-09-07 14:57:00,005930,삼성전자,268500,269000,268500,268500,14681
2026-09-07 14:58:00,005930,삼성전자,268500,269000,268500,268500,8539
2026-09-07 14:59:00,005930,삼성전자,268500,269000,268500,268750,26411
2026-09-07 15:00:00,005930,삼성전자,268750,269000,268750,268750,40135
2026-09-07 15:01:00,005930,삼성전자,268750,269000,268500,268750,38979
2026-09-07 15:02:00,005930,삼성전자,268750,269000,268500,269000,18451
2026-09-07 15:03:00,005930,삼성전자,268500,269500,268500,269250,297982
2026-09-07 15:04:00,005930,삼성전자,269000,269500,269000,269000,45405
2026-09-07 15:05:00,005930,삼성전자,269500,269500,269000,269000,50526
2026-09-07 15:06:00,005930,삼성전자,269000,269500,269000,269250,97110
2026-09-07 15:07:00,005930,삼성전자,269500,269500,269250,269250,34306
2026-09-07 15:08:00,005930,삼성전자,269250,269500,269250,269500,25932
2026-09-07 15:09:00,005930,삼성전자,269500,269500,269250,269250,48289
2026-09-07 15:10:00,005930,삼성전자,269500,270000,269000,269000,282505
2026-09-07 15:11:00,005930,삼성전자,269250,269500,269000,269000,12414
2026-09-07 15:12:00,005930,삼성전자,269000,269500,269000,269500,17970
2026-09-07 15:13:00,005930,삼성전자,269500,269500,269000,269250,19513
2026-09-07 15:14:00,005930,삼성전자,269000,269500,269000,269500,28944
2026-09-07 15:15:00,005930,삼성전자,269000,269500,269000,269000,31231
2026-09-07 15:16:00,005930,삼성전자,269000,269500,269000,269000,26531
2026-09-07 15:17:00,005930,삼성전자,269000,269500,269000,269500,58878
2026-09-07 15:18:00,005930,삼성전자,269000,269500,269000,269000,79225
2026-09-07 15:19:00,005930,삼성전자,269000,269500,269000,269000,73011
2026-09-07 15:30:00,005930,삼성전자,270000,270000,270000,270000,2259383
2026-09-08 09:00:00,005930,삼성전자,272000,272500,270500,271500,286792
2026-09-08 09:01:00,005930,삼성전자,271750,272000,271000,271750,50803
2026-09-08 09:02:00,005930,삼성전자,271750,272000,270500,270500,67751
2026-09-08 09:03:00,005930,삼성전자,270500,271000,269500,269750,111936
2026-09-08 09:04:00,005930,삼성전자,269500,269750,269000,269250,73971
2026-09-08 09:05:00,005930,삼성전자,269500,270500,269000,269500,115421
2026-09-08 09:06:00,005930,삼성전자,269500,270500,269500,270500,41614
2026-09-08 09:07:00,005930,삼성전자,270000,271000,270000,270500,47427
2026-09-08 09:08:00,005930,삼성전자,270250,271000,269500,270000,89260
2026-09-08 09:09:00,005930,삼성전자,269750,270000,269000,269500,53239
2026-09-08 09:10:00,005930,삼성전자,269500,270500,269500,270250,38745
2026-09-08 09:11:00,005930,삼성전자,270250,270500,270000,270500,19234
2026-09-08 09:12:00,005930,삼성전자,270500,271000,270000,271000,51713
2026-09-08 09:13:00,005930,삼성전자,270500,271500,270500,271500,52899
2026-09-08 09:14:00,005930,삼성전자,271500,272000,271000,271750,69512
2026-09-08 09:15:00,005930,삼성전자,271500,272000,271000,271500,31984
2026-09-08 09:16:00,005930,삼성전자,271250,273000,271000,272500,186695
2026-09-08 09:17:00,005930,삼성전자,272500,273000,272500,273000,85380
2026-09-08 09:18:00,005930,삼성전자,273000,274000,272500,273500,190955
2026-09-08 09:19:00,005930,삼성전자,274000,274000,273000,273750,115860
2026-09-08 09:20:00,005930,삼성전자,273750,274000,273500,274000,42047
2026-09-08 09:21:00,005930,삼성전자,274000,274000,273000,273000,74739
2026-09-08 09:22:00,005930,삼성전자,273000,273500,272500,272500,38788
2026-09-08 09:23:00,005930,삼성전자,273000,273000,272000,272000,63636
2026-09-08 09:24:00,005930,삼성전자,272000,273500,272000,273000,79161
2026-09-08 09:25:00,005930,삼성전자,273000,273500,272500,273000,83821
2026-09-08 09:26:00,005930,삼성전자,272500,273000,272500,272750,27595
2026-09-08 09:27:00,005930,삼성전자,272750,273000,272000,272500,66813
2026-09-08 09:28:00,005930,삼성전자,272500,273500,272000,273250,88166
2026-09-08 09:29:00,005930,삼성전자,273500,274000,273000,274000,88099
2026-09-08 09:30:00,005930,삼성전자,273750,274000,272500,273500,108687
2026-09-08 09:31:00,005930,삼성전자,273500,273500,272500,272500,32717
2026-09-08 09:32:00,005930,삼성전자,272500,273000,272000,272750,61241
2026-09-08 09:33:00,005930,삼성전자,272750,273000,272000,272500,64664
2026-09-08 09:34:00,005930,삼성전자,272500,273000,272000,272000,18563
2026-09-08 09:35:00,005930,삼성전자,272500,272500,272000,272250,17047
2026-09-08 09:36:00,005930,삼성전자,272250,272500,271500,271750,92953
2026-09-08 09:37:00,005930,삼성전자,271500,272500,271500,272000,61603
2026-09-08 09:38:00,005930,삼성전자,272000,272250,271500,271750,33578
2026-09-08 09:39:00,005930,삼성전자,271750,272000,271500,272000,23811
2026-09-08 09:40:00,005930,삼성전자,271500,272500,271500,272000,76926
2026-09-08 09:41:00,005930,삼성전자,272000,272500,271750,271750,52393
2026-09-08 09:42:00,005930,삼성전자,272000,272500,272000,272500,34328
2026-09-08 09:43:00,005930,삼성전자,272500,273000,272000,272500,31904
2026-09-08 09:44:00,005930,삼성전자,272500,273000,272000,272500,42165
2026-09-08 09:45:00,005930,삼성전자,272500,273500,272500,273000,72686
2026-09-08 09:46:00,005930,삼성전자,273000,274500,273000,274250,271706
2026-09-08 09:47:00,005930,삼성전자,274250,274500,274000,274500,54688
2026-09-08 09:48:00,005930,삼성전자,274500,274500,274000,274000,33570
2026-09-08 09:49:00,005930,삼성전자,274250,275000,274000,274500,162376
2026-09-08 09:50:00,005930,삼성전자,274500,275000,274000,274250,70764
2026-09-08 09:51:00,005930,삼성전자,274250,274500,274000,274000,17193
2026-09-08 09:52:00,005930,삼성전자,274250,274500,274000,274250,15459
2026-09-08 09:53:00,005930,삼성전자,274500,274500,274000,274500,12780
2026-09-08 09:54:00,005930,삼성전자,274500,274500,274000,274500,49355
2026-09-08 09:55:00,005930,삼성전자,274500,275000,274000,274500,144409
2026-09-08 09:56:00,005930,삼성전자,274750,275000,274500,274750,100495
2026-09-08 09:57:00,005930,삼성전자,275000,275000,274750,275000,43590
2026-09-08 09:58:00,005930,삼성전자,275000,275000,274500,274500,24582
2026-09-08 09:59:00,005930,삼성전자,274500,274750,274500,274750,14701
2026-09-08 10:00:00,005930,삼성전자,274750,275000,274000,274500,128981
2026-09-08 10:01:00,005930,삼성전자,274500,275000,274000,274250,16867
2026-09-08 10:02:00,005930,삼성전자,274250,274250,273500,273750,77736
2026-09-08 10:03:00,005930,삼성전자,273500,273750,273000,273500,95820
2026-09-08 10:04:00,005930,삼성전자,273250,274000,273000,273750,36958
2026-09-08 10:05:00,005930,삼성전자,273500,274000,273500,273500,17372
2026-09-08 10:06:00,005930,삼성전자,273500,274000,273500,273500,20408
2026-09-08 10:07:00,005930,삼성전자,273500,274000,273500,273750,9638
2026-09-08 10:08:00,005930,삼성전자,274000,274000,273500,274000,17325
2026-09-08 10:09:00,005930,삼성전자,273750,274000,273500,274000,40320
2026-09-08 10:10:00,005930,삼성전자,274000,274500,273500,273500,45193
2026-09-08 10:11:00,005930,삼성전자,273500,274000,273000,273250,68981
2026-09-08 10:12:00,005930,삼성전자,273500,273500,273000,273250,15706
2026-09-08 10:13:00,005930,삼성전자,273250,273500,273000,273250,15847
2026-09-08 10:14:00,005930,삼성전자,273250,274000,273250,273750,32306
2026-09-08 10:15:00,005930,삼성전자,273500,274000,273500,273750,9492
2026-09-08 10:16:00,005930,삼성전자,273500,273750,273000,273000,48317
2026-09-08 10:17:00,005930,삼성전자,273500,274000,273000,273750,57110
2026-09-08 10:18:00,005930,삼성전자,273750,274000,273750,273750,8922
2026-09-08 10:19:00,005930,삼성전자,274000,274000,273500,273750,9682
2026-09-08 10:20:00,005930,삼성전자,273750,274000,273500,273500,7423
2026-09-08 10:21:00,005930,삼성전자,273500,274000,273500,273500,34142
2026-09-08 10:22:00,005930,삼성전자,273500,273750,273000,273250,82377
2026-09-08 10:23:00,005930,삼성전자,273250,274000,273250,273500,43041
2026-09-08 10:24:00,005930,삼성전자,273500,274000,273500,273500,20492
2026-09-08 10:25:00,005930,삼성전자,273500,274000,273500,273750,25616
2026-09-08 10:26:00,005930,삼성전자,273500,274000,273500,274000,47268
2026-09-08 10:27:00,005930,삼성전자,274000,274500,273750,274000,49316
2026-09-08 10:28:00,005930,삼성전자,274000,274250,274000,274000,21048
2026-09-08 10:29:00,005930,삼성전자,274000,274500,274000,274500,27324
2026-09-08 10:30:00,005930,삼성전자,274500,274500,274000,274250,22802
2026-09-08 10:31:00,005930,삼성전자,274000,274500,274000,274500,25397
2026-09-08 10:32:00,005930,삼성전자,274250,274500,274250,274250,19492
2026-09-08 10:33:00,005930,삼성전자,274500,275000,274250,274500,97839
2026-09-08 10:34:00,005930,삼성전자,274500,275000,274500,274500,75152
2026-09-08 10:35:00,005930,삼성전자,274500,275000,274500,274750,64016
2026-09-08 10:36:00,005930,삼성전자,275000,275000,274750,274750,32090
2026-09-08 10:37:00,005930,삼성전자,275000,275000,274500,274750,23599
2026-09-08 10:38:00,005930,삼성전자,274750,275000,274750,274750,40987
2026-09-08 10:39:00,005930,삼성전자,275000,276000,274750,275500,356025
2026-09-08 10:40:00,005930,삼성전자,275750,276000,275000,275500,57764
